Gene,memory_vs_intermediate_log2FoldChange,memory_vs_intermediate_pvalue,memory_vs_intermediate_padj,memory_vs_effector_log2FoldChange,memory_vs_effector_pvalue,memory_vs_effector_padj,intermediate_vs_effector_log2FoldChange,intermediate_vs_effector_pvalue,intermediate_vs_effector_padj
Atp5f1,-0.2096766761103188,0.06716838865942734,0.3701436511002213,0.37661986820403126,4.4900734157912595e-4,0.002873005547047007,0.5862965443143501,4.618390168587677e-8,8.317079388640671e-7
Sox9,-0.7948161469717818,0.6262707972410355,NA,1.0786860786000603,0.5230388774980645,NA,1.8735022255718423,0.25373832300521243,NA
Hnrnpd,-0.6684730679268852,0.0021018695632758714,0.04391888132019295,-0.18039447877885673,0.37610657700716615,0.5750405729356878,0.4880785891480285,0.016259978398344664,0.05345439941133941
Dynlt1c,0.3136714320633708,0.07163550196486701,0.3814385288827092,0.10340062787274862,0.5244186729007173,0.7051549792621773,-0.2102708041906222,0.19644261114061662,0.35874739486764723
C1d,-0.19944481450933946,0.2576159363567279,0.6904306482747637,0.04662508660724749,0.7775060563205711,0.8815212318085908,0.24606990111658697,0.13557732327077968,0.27474461295445696
Gm2a,0.563663690732614,0.0399007581231907,0.28590462326203564,0.7074419089719132,0.005834719832812921,0.024567530088055536,0.1437782182392991,0.5753849711909927,0.7351604221800297
Krit1,0.18056491600235203,0.30864577854172387,0.7368582880039987,-0.3212459963351256,0.052537121053832105,0.14067479611425138,-0.5018109123374777,0.002481613979409203,0.011423429863953833
Clcn4-2,-0.06357622192155403,0.6558172258743802,0.921461638894931,-0.6064872776329673,5.244017046480048e-6,5.8427742167124714e-5,-0.5429110557114133,4.5756197343208e-5,0.00038700767520316977
Sema4f,-0.35702704051073797,0.10673773353524865,0.46029745354408147,-0.974369699290852,2.353032761213703e-6,2.8717258140262058e-5,-0.617342658780114,0.002715588388400012,0.012328844976372374
Hk2,0.03705558317803363,0.8583942192069796,0.973632543882817,0.331512501363479,0.091923269052837,0.21363306373727173,0.29445691818544534,0.13452825805158589,0.2730386700476807
Myo18a,-0.3105682642020258,0.06381666848179347,0.3610113919100517,-0.6101115690576226,9.756541343025886e-5,7.748146928264706e-4,-0.2995433048555969,0.055498533178720444,0.14100082916932316
Sez6,0.6723366697533311,0.7152861018315833,NA,0.0887050003826992,0.9574983102568227,NA,-0.5836316693706319,0.7373136715595294,NA
Haao,-0.35826233774135446,0.030817537907310896,0.24672587719340502,-0.12255457617934691,0.43104429371100034,0.6262659849722465,0.23570776156200757,0.1283970736554515,0.26395711996260796
Cd52,-0.08200346751501163,0.46883179704116346,0.8450641366658582,0.021500451822683907,0.8391105350941906,0.9187353697106723,0.10350391933769554,0.3283789411253844,0.5145915778407344
Abhd15,0.9933554985336598,0.022764469716926895,0.20671968776209426,2.2369127739092316,6.289586983370974e-8,1.0897895589368895e-6,1.2435572753755717,0.0028353840659419826,0.012782531776666498
Loxl3,-1.18711971820743,0.35342211505536186,0.7759819389485942,0.6615440426709446,0.5929752961618743,0.7590848235048009,1.8486637608783745,0.1297677568853378,0.26579512398282334
Btn1a1,1.3391436638599779,0.6150531262736024,NA,0.27293855575229964,0.9081622047954722,NA,-1.0662051081076782,0.6739109698408974,NA
Kat2b,-0.09714150123314481,0.7863253786830443,0.9573413907860845,-0.025861864742169123,0.9384119726868831,0.9704988202638793,0.0712796364909757,0.8313558719762864,0.9059786176500306
Rab5b,0.08693068315101532,0.6569540736172239,0.921461638894931,-0.57913917728700115,0.0015248113926746192,0.008044323000930059,-0.6660698604380165,2.7004881296282743e-4,0.0017599790694034208
Cryba1,1.3304312951634116,0.18001625364669932,0.5905348008002731,-0.7268413522631182,0.37401695509106064,0.5734283338090717,-2.05727264742653,0.026110303319006385,0.0777407678460539
Aire,-0.5637903638779247,0.5823191350280534,NA,-1.5135963561255414,0.10751969030903011,0.23908685262214016,-0.9498059922476166,0.29327209047370983,0.47635359938108407
Icosl,0.7523442084205028,0.027174496895229074,0.22947193008508324,-1.5662082993220723,4.117538141560245e-7,5.978104809091844e-6,-2.318552507742575,2.0556478818714e-13,8.470686961504562e-12
Spg7,-0.11557025546747364,0.6369490102369616,0.9161219679054868,-0.759263904291694,8.752513542579821e-4,0.005046991716410044,-0.6436936488242204,0.004763320252673391,0.019555913577233332
Rpl13,0.11294197370663484,0.5325061985590553,0.8763681639844173,0.9052407798211213,8.944700194413741e-8,1.5019048611351133e-6,0.7922988061144864,2.8756803483310147e-6,3.443817625452962e-5
Chmp1a,0.036309514819817645,0.7394100121344265,0.9450387865527626,-0.2874555653136789,0.004820859567566737,0.02097389995447442,-0.32376508013349653,0.0015107346662640935,0.007540152436336003
Rpa1,-0.19343283394684777,0.3623974076591022,0.7841160101970601,0.11672427164417791,0.5568781543040662,0.7318829968098335,0.31015710559102566,0.11848670473257629,0.24846860994936087
Serpinf1,2.5374838460781586,0.04895100932377203,0.3145458502264433,5.532350106642339,1.234089932733972e-4,9.473581372485321e-4,2.9948662605641796,0.04467245474473202,0.11918267664430668
Tubgcp3,0.14498710036816712,0.43744621346205137,0.830064863273683,0.3765380069005535,0.03139621874976815,0.09412561163334104,0.23155090653238636,0.18590585104947072,0.344506522824285
Oprm1,1.2500361065099703,0.278509904927505,NA,0.8517382908588017,0.41446643617324314,0.6113457664418933,-0.3982978156511687,0.7221101078986047,0.8388932786017399
Polr3d,0.30545815532756293,0.06730962192551779,0.3704236459642838,0.059914382245165064,0.6989964636094155,0.8320523979819472,-0.2455437730823979,0.11741671461567037,0.24665766392769528
Tcf7,1.2499106096259394,1.4430863951695295e-10,9.202850559275124e-8,1.085353318743373,2.5829080852520913e-9,5.963322326723772e-8,-0.1645572908825663,0.36782422110628626,0.5563420322853422
Ddx3x,0.046971087886889945,0.7550018696389512,0.9498664482347567,0.5310898199525265,1.64464821716773e-4,0.001213571559257704,0.4841187320656365,5.993708765757127e-4,0.0034577499190040256
Il12rb1,0.0026693505089489984,0.9890504186995192,0.9975703984893693,0.9320638779012528,3.471598278831399e-7,5.131778445836909e-6,0.9293945273923037,3.8096431769887045e-7,5.711051106722314e-6
Usp32,0.07925129280915866,0.7651192167710705,0.9523837376599262,-0.11657209650738265,0.6358717349664307,0.7882838364003995,-0.1958233893165413,0.4288678818573738,0.611874086182451
Txnrd3,0.6772970236030843,0.2837070463698172,0.7163508146433688,-0.5003314357700079,0.3858757279886357,0.5853314319400895,-1.1776284593730924,0.04541263802867879,0.12078750941491194
Fasl,-0.30487266812842145,0.1960020729352959,0.6151301277179965,-1.3578033421205358,7.162167566464647e-10,1.8705159492825162e-8,-1.0529306739921143,1.7473507885875677e-6,2.216891055645282e-5
Znf512b,0.8983498837282987,3.6004226377774974e-5,0.002286913869087117,0.5116332025298315,0.011483367263614343,0.04215038063817139,-0.3867166811984673,0.057932599134220664,0.14563672179046006
Dnajc5,-0.10707647933155617,0.6334368958573643,0.9143985793877163,0.3796648542031485,0.0707065252543331,0.1769737505527566,0.48674133353470467,0.020501987782903904,0.06442491653042492
Tpd52l2,-0.08078632862181197,0.4634560910915816,0.8418990672642509,0.00806716625708155,0.9376057403235322,0.9700625893941663,0.08885349487889352,0.3888273145424484,0.5764871474915954
Fmr1,-0.4198682302213471,0.011188649149284767,0.1307775904597119,-0.08824995745003168,0.5701437368403967,0.7421852204630203,0.33161827277131545,0.03217799863892227,0.09207079138518377
Bcl11a,2.9445396966740667,3.336504387677423e-5,0.002153598763268873,4.3298161249776195,2.606305154192828e-10,7.400089246040999e-9,1.3852764283035528,0.051578839132852106,0.13330974489303501
Pxmp4,-0.03504504648925917,0.8529935282060475,0.9715156322466791,-0.059279649601719865,0.7371334034302459,0.8564754103710607,-0.02423460311246069,0.8909184853361315,0.9402727386881454
Dlg3,-0.6996178515936544,0.32613535410081046,0.7534525359265644,-0.4727645503880237,0.47092236381617736,0.6611586137552413,0.22685330120563074,0.7315497178928547,0.8453396035603992
Gnb1l,-0.02156327264767148,0.9109859813781133,0.9844243594784851,-0.19839317978470933,0.2694759005687098,0.4590159949219438,-0.17682990713703786,0.32455101807267017,0.5107457936558906
Mmp11,0.9052226472288714,0.2021530849027395,0.623390064333535,1.1287846039839209,0.10465957437362533,0.23444372774166933,0.22356195675504958,0.754834271414824,0.8601850937109192
Smarcb1,-0.1514334696185622,0.25546756992313746,0.6881093879514412,0.5397351695965161,1.5850724959242322e-5,1.5646368505222339e-4,0.6911686392150783,3.257616674305192e-8,6.022091376919984e-7
Vpreb3,-0.3319414192279553,0.7143477756236186,0.9385896313472352,1.348735772262333,0.13065069981566443,0.27586775932792507,1.6806771914902883,0.05856723227444412,0.14690101888327586
Hip1r,0.03535204928219121,0.9275895621333369,0.9855771987700338,1.4669097357711813,5.641190492805057e-5,4.780868915283605e-4,1.4315576864889903,8.527463469905702e-5,6.644828311668485e-4
Nsun5,0.3017709340846124,0.10801528309398711,0.4635498407449359,-0.28754821266247377,0.10104176794709843,0.22917639125714845,-0.5893191467470862,7.934257304337566e-4,0.004382935274481798
Top1mt,0.3723831668412408,0.2906152567644403,0.7226827627065318,-0.12320129001287736,0.7067929370406347,0.8367187960896004,-0.4955844568541181,0.13288137322928015,0.270319233235148
Gm38393,0.29533251361453966,0.5833637571392634,0.8980660548145698,-0.010033784912051662,0.9840929846233057,0.9930166101104559,-0.30536629852659136,0.5460384719349718,0.7130359739603469
Mmp14,-0.5511204251556725,0.5459561842329401,0.8809954214237123,0.7363605359500721,0.4040766532820629,0.602201056676016,1.2874809611057447,0.14141735721480117,0.283071594424937
Slc7a7,-1.5737503495342937,0.01718376234141605,0.17262805482621052,2.01295608817418,0.0021388583991964723,0.010647342895249792,3.5867064377084734,2.239345452253187e-8,4.2963588780041076e-7
Oxa1l,-8.057091943101624e-4,0.9958758754571887,0.9993862329208761,0.24647244355271128,0.09196171425030386,0.21369469163533647,0.24727815274702147,0.09130463596245351,0.2049311917127829
Heatr6,0.06841970225428186,0.6886570446535956,0.9316687362028472,-0.16004668811304826,0.3162391626328334,0.5122633598852557,-0.22846639036733013,0.1527421935723504,0.29950502794953376
Ccl3,-0.04713101446046929,0.9162896404796793,0.9846012577708269,-0.6310901826778386,0.13105660796546975,0.27643162094529744,-0.5839591682173693,0.16258761067482522,0.3136635985458747
Icam4,1.6394322711523823,0.06280868974495535,0.3581398213890641,-0.3424450919495026,0.6374597430860552,0.789218204296416,-1.981877363101885,0.01712088479314195,0.055704473471268924
Ilf2,-0.14764213307386803,0.13101691443414923,0.5088435241957713,0.08774208635096963,0.338184629417095,0.536757248461789,0.23538421942483764,0.010156148880720913,0.03640719322358279
Chtop,0.005306110949622258,0.9610825956357214,0.99299196173813975,0.0877759534667076,0.38814512600786755,0.5874806181935419,0.08246984251708535,0.4177508170311681,0.6027053439920182
Snapin,0.14118297805796184,0.48819019214161963,0.8547994007386328,-0.9324279935274693,9.213379408255799e-7,1.240172092248767e-5,-1.0736109715854312,1.6551867321599294e-8,3.2501495339243687e-7
S100a4,-0.4697002078358792,0.0983561721225994,0.4416142499535593,0.18463637848649866,0.48747311197914384,0.6746151918908034,0.6543365863223779,0.013845474596010383,0.04704199634265916
S100a3,1.0339801854828874,0.04833479176227493,0.3132373767884084,1.3028350873249548,0.007276645254404788,0.02946715086186791,0.26885490184206723,0.596497122395347,0.7507821891118084
S100a5,-0.02153749925071633,0.9928849110645274,NA,-0.02817043483639136,0.9900357914802508,NA,-0.006632935585675024,0.9976601202770189,NA
S100a6,-0.3236230736863213,0.1356687128480329,0.5180726451982914,-0.1352495206905358,0.5050017561947535,0.689762252343158,0.18837355299578554,0.3530882979758093,0.539664464200191
Scn4a,-1.8332013462067462,0.25259890910177124,NA,-0.34836631361175374,0.8301702743827304,NA,1.4848350325949928,0.2996079099148188,NA
Icam2,-0.03425201137590719,0.7868378741492535,0.9576088979603199,-0.3632684383599056,0.00210830153623396,0.010522113565067296,-0.3290164269839984,0.005390819836321565,0.02166948963518976
Mapk7,0.11677054009138266,0.5229676967886621,0.8714124153325292,0.2959810223774832,0.08393855503437263,0.20016546679033942,0.17921048228610054,0.2963697575868171,0.47958930795664356
Epn2,-0.8030436779482354,0.1401541809753516,0.5257595546564777,0.0659342675762917,0.8971976995137929,0.9490074949791528,0.8689779455245271,0.08114365249784415,0.18715708761816405
B9d1,-0.9234080374804937,0.11639099698351521,0.4794888023018561,0.690232746971751,0.2463334252459959,0.43144194951424747,1.6136407844522447,0.004922968070762628,0.020106829187814444
Sec24b,0.268884502133031,0.02128456229858995,0.19786575902415138,0.1942451529985811,0.07472674664860537,0.1840028027702603,-0.0746393491344499,0.4942366192078467,0.671750640941366
N4bp3,-0.586155343038021,0.042867678537065614,0.2943620969194251,-0.344894717589549,0.2031756037521335,0.37851468775958663,0.241260625448472,0.37202577342000454,0.5607704468255407
Rmnd5b,0.16344235854370093,0.17751032170771402,0.5861737901793879,-0.1707527211801606,0.13123179683283226,0.27673597834946123,-0.33419507972386153,0.00318969137892151,0.014098688710530216
Nhp2,-0.28261763696346354,0.1480588793608543,0.539033570992758,0.19395857189702737,0.2891841218249331,0.4829439528910795,0.4765762088604909,0.00917275871042963,0.03351988565134824
Vps9d1,-0.001021604645009998,0.996996871585234,0.9997248900110526,0.16963151122798023,0.5042216075234791,0.689116966999058,0.17065311587299023,0.5023504345652544,0.6783149935655131
Zfp276,0.05403744436024334,0.8389445471025176,0.9672618027524665,0.08799388793922142,0.7233704503525651,0.8479957337765466,0.03395644357897808,0.8914499926693878,0.9402727386881454
Mfsd10,0.15722121035498565,0.5486121823671098,0.8815469489636462,0.6092089190285273,0.01330801296140685,0.047231846318653944,0.45198770867354154,0.06630495044362271,0.16057930239169194
Luzp1,-0.11795368187544641,0.6498014439098492,0.9211065399889874,0.19029668844021166,0.43326608559557556,0.6277715478795254,0.3082503703156581,0.20439352049446802,0.3694364301936528
Kctd10,0.03391969726335029,0.8461097000325555,0.9694759458927311,-0.6140159170794992,1.6953401831895342e-4,0.0012465809828495669,-0.6479356143428495,7.292724271647886e-5,5.774125748446244e-4
Poldip2,0.1488780863495412,0.3285825565604938,0.7561477625929492,0.2833605772136221,0.04720107229962743,0.12943789226062025,0.13448249086408093,0.34727832550367277,0.534016291232553
Ift20,-0.16223364411672966,0.249091258777271,0.682464674116864,-0.4647096455807826,4.020963600497341e-4,0.0026091844935353264,-0.30247600146405296,0.021088889861460635,0.06583637383508797
Pcbp3,0.332005976561265,0.38775516083964123,0.8000492467020061,1.1093477686965412,0.0024808229242555065,0.01202554748673205,0.7773417921352761,0.036515367264858205,0.10171530042308988
Lgals9,0.015370950429327151,0.9357005284442202,0.9875980579281186,-0.11827123396455723,0.5068131333459822,0.6910502824975577,-0.13364218439388437,0.4533281533974634,0.6337424730187319
Araf,0.23541381251385393,0.09423465002810466,0.43484313325559265,-0.16749836786008543,0.20238325814949704,0.37767393931449994,-0.40291218037393933,0.0021970934456021704,0.010290418069687658
Cfp,-2.1533337674372346,0.01247182701665167,0.13988248417985047,1.860663457923788,0.021595528282125624,0.07002814202761316,4.013997225361023,6.988910189228029e-7,9.897010832507407e-6
Timp1,-1.7739252205511336,0.3258817459253545,NA,-0.8987789026155949,0.6007180808717489,0.7645663806353982,0.8751463179355387,0.5951645297395641,0.7499468027722141
Uxt,-0.11439305926173288,0.4755484244650117,0.8481188629115433,0.41054789887948345,0.006679185911655466,0.027383133819958657,0.5249409581412163,5.158993323849395e-4,0.0030504742167194463
Cnnm3,0.10523534926601931,0.6612713141505311,0.9228096068310002,-0.4568238715185184,0.03689766349397445,0.10658796181200358,-0.5620592207845377,0.0119030650611137,0.041521742800757336
Lman2l,0.32496879945794865,0.22465194798177412,0.649982815175543,0.3154871649927782,0.20717650400220608,0.3833685442784057,-0.009481634465170514,0.9699252387846407,0.9839757876554731
Mcm3ap,0.14708779808484368,0.21524591612790564,0.6384421594179542,0.08113841297882883,0.4638758900977242,0.6552708702192562,-0.06594938510601486,0.5537293402266017,0.7186882747859616
Pcnt,-1.8119722745733543e-4,0.9993175626177898,1,0.56409508577922,0.004487422154783098,0.019768049010350133,0.5642762830066773,0.004489384504302161,0.01865095673130746
Ftcd,1.749001935141836,0.3785782616953034,NA,2.0220488244728148,0.2788226492977943,NA,0.2730468893309786,0.8951321954859712,NA
Mxd1,0.4929297621575962,0.0017520728647014796,0.039169514511070154,0.44111702588168267,0.002673037384675021,0.012772905093160397,-0.05181273627591351,0.7261437546045274,0.8417672543329922
Gmcl1,-0.5978937613747625,0.031220434943892077,0.2480056772847391,-0.7794709782241221,0.0026782368439692344,0.012792133110251349,-0.18157721684935973,0.48148466053838945,0.6592387569201452
Snrnp27,-0.2785237042212623,0.10389641347018903,0.4543874472327767,-0.3435868495615823,0.03192289650018571,0.09536945367639273,-0.06506314534031997,0.6842269801211011,0.8136411527063773
Oas1c,0.013605183167224102,0.9410529080123552,0.9888067005204395,-0.38568719384228917,0.02328416907947378,0.07430694214959961,-0.39929237700951326,0.019458637842777515,0.061805138558204124
Ocrl,0.03796106883338459,0.9219545922369582,0.9851030134732139,-0.035348550025886584,0.9222247042785157,0.9617897436783777,-0.07330961885927118,0.840059011477466,0.9110123330536077
Calm1,-0.41314377224233206,0.02364775877395002,0.21121356758156032,-0.4053184746014285,0.017632915578792565,0.05940415861407439,0.007825297640903638,0.9634522331551583,0.9808544293086358
Agpat3,-0.26041292659449977,0.11517043732703981,0.4769055310585564,0.05691041478150328,0.7130067365060037,0.8410827127200525,0.31732334137600304,0.04025173088214312,0.10987297400199941
Slc26a3,-0.697373446900099,0.5262059148347977,0.8731443380767352,-0.8524674489127094,0.4038716631584509,0.6020660169150942,-0.15509400201261034,0.875476361960762,0.9324963096456069
Sema6b,-0.7990732566925196,0.2592064249689866,0.6924477267561249,-1.9688920177677498,0.0023560577371688402,0.011514219972481437,-1.16981876107523,0.05850867462290828,0.14679218330966745
Uhrf1,-0.42178483642125636,0.10160381797639362,0.44889595438481344,2.6168815198167525,4.483182635049275e-27,1.3386783348257137e-24,3.0386663562380085,6.034529384233429e-36,3.4812991930422504e-33
Dpp9,-0.2815664506224571,0.10983447200592424,0.467467933190318,0.3961398036843892,0.016609457897203448,0.056510464471831244,0.6777062543068464,4.086878979119568e-5,3.508131622404842e-4
Ramp2,-0.6135444095101299,0.021782454851830797,0.20143716804103157,-0.33404464016002544,0.1828451617325433,0.35103449609946913,0.2794997693501045,0.2625757102720311,0.4411419595150713
Lsr,1.9836556415606672,3.832502131637578e-5,0.00239614045038031,4.916748968660671,7.114804830197491e-19,6.708886491464119e-17,2.9330933271000035,2.5196847767434943e-7,3.910419880790228e-6
Gramd1a,0.20608554506150803,0.4554123970336764,0.8400567815894813,0.2858808670567497,0.2683484233197333,0.45779188270770726,0.07979532199524166,0.7574335803524951,0.8619729133594478
Hpn,-0.5112398897146975,0.7165057258688129,0.9392364722444501,2.7864445300682,0.05671662321775004,0.149168382496948,3.2976844197828976,0.023515146214985495,0.0716460382765812
Gabrg1,0.8821154507976099,0.4183221229231231,NA,0.08726577646995687,0.9282390889192529,0.9651962575204488,-0.794849674327653,0.4416700712184868,0.6228210697289551
Ckb,0.9089941333160699,0.023143166962875873,0.20864005197197893,2.19127613687512,5.427608158599739e-9,1.163170188630059e-7,1.2822820035590499,6.548388219841619e-4,0.003721281756723855
Sp1,-0.14723199543462379,0.6196228056884228,0.9098872976964653,-0.5167899216382738,0.06217352578370294,0.16025045143732153,-0.3695579262036499,0.18195426631204997,0.33894832150101284
Itgb7,-0.06399087512667262,0.70183655296138725,0.9361931194664824,0.0583257695638885,0.7091210940213859,0.838322485721263,0.12231664469056114,0.4340389105920146,0.6163190438129693
Myg1,-0.11578510493608286,0.420074524968725,0.8198972936879986,-0.008752747802782195,0.9481321924786069,0.9754643597362307,0.10703235713330067,0.4260406059419868,0.6092016527700376
Rarg,0.43298872982721376,0.13929149543569197,0.5246798920933329,-0.09003359782515263,0.7417736469271404,0.8594522596558065,-0.5230223276523664,0.05646728941097261,0.14283304382303774
Pfdn5,0.040592978007206064,0.7519990112439057,0.9483217068512634,-0.3244562185889069,0.006871805088656209,0.02807005471234944,-0.36504919659611296,0.002366439258562608,0.010972984699487924
Efnb2,-1.5405294988357616,0.38771820010654057,NA,-2.644066018889585,0.10418697591152168,0.23370650562549422,-1.1035365200538234,0.45257751398813145,NA
Rrp15,0.2633268095881036,0.2058859627069976,0.6285619342677995,0.4557337107567095,0.019352630321800873,0.06410089200321399,0.19240690116860584,0.3250618882727313,0.5113704731903502
Rnd2,0.3922981875397957,0.7306377717448551,NA,-0.2889246902055892,0.7764652017362846,0.8811648922521995,-0.6812228777453848,0.5230626463084209,0.6956044239515341
Srr,0.0711179353894614,0.735089134356592,0.9441332529644039,-0.05649336397994563,0.773513603501831,0.8800018872452884,-0.12761129936940704,0.516682530299519,0.6900726699913046
Sync,-2.1688472271586035,0.16759116086157508,NA,0.08802809579148939,0.9554097596238994,0.9798433118375744,2.256875322950093,0.12440433318999052,NA
Fndc5,1.4580767724500774,0.14033867401991806,0.5263278004938964,3.1844389286910975,0.0010692480744351194,0.0059883240079961235,1.7263621562410203,0.08201992464183115,0.18872140548175426
Acp5,-0.20919607945393323,0.27195970806064906,0.7045893405703935,-0.5681037635125912,0.0014199463691485462,0.007593957955123986,-0.3589076840586579,0.04379610801985505,0.11739833820498266
Cnn1,0.8786743925335772,0.6386035813560145,NA,-0.09285678097366651,0.9554229284901434,NA,-0.9715311735072436,0.5812632882350156,NA
Fbxo9,-0.0328223829946695,0.8390429657840506,0.9672618027524665,-0.20836954470759378,0.16734927835171412,0.3298745374572901,-0.17554716171292428,0.2452174041301129,0.42163280278487036
Ccdc132,0.1879787911099025,0.24539889781815322,0.6771207377784791,0.022267188216549133,0.8828067928594945,0.9413066230119957,-0.1657116028933534,0.2742471390092301,0.4545434850917705
Hars,-0.14879392604652894,0.25431873782759845,0.6869296183069624,0.18753849096999797,0.12528141026275566,0.26758962163418343,0.33633241701652694,0.005957444840871169,0.023534368875507593
Zmat2,-0.03913039702443398,0.6960716671469502,0.9350750412305214,0.22159009453550077,0.018350351542012887,0.06143164510340986,0.26072049155993476,0.005567330308726974,0.022282640206938344
Ube2c,-0.7019861982026657,0.017785103439549543,0.17683179199895496,2.59269431329311,1.4133986668738142e-20,1.6128949373064494e-18,3.2946805114957756,2.9707104179745956e-32,8.719295665388593e-30
Smg5,0.20434916021884478,0.3385457937848075,0.7659196239976139,0.44796062590505387,0.024988785541507463,0.07854536273058942,0.24361146568620906,0.2229669290748629,0.3931945529063409
Cct3,-0.08507895744935359,0.6023231935387066,0.9037876861134087,0.5657873859999888,2.152747707377163e-4,0.001531108690963448,0.6508663434493424,2.0793859041424365e-5,1.9565875239765444e-4
Glmp,-0.015803789653890263,0.9230780831395449,0.9853219074901073,-0.2734985318770054,0.07387722238319526,0.1826389286901237,-0.2576947422231151,0.09226163692224011,0.20648900323147262
Mef2d,0.1045339844609331,0.7027143518973671,0.936580414002652,0.3938460551370826,0.12424400048698062,0.2660457742393106,0.2893120706761495,0.25895209039610456,0.4368967801862474
Tmem79,-0.25637314879117784,0.5651661884564754,0.8904325384396042,0.6059406782064958,0.1619139321001803,0.32245805574304104,0.8623138269976736,0.04482685864146385,0.11952237790732202
Snd1,-0.013232239184526116,0.93323899729489,0.9869743773280398,0.21631398165679294,0.1432823682203897,0.2947579410996098,0.22954622084131907,0.12055050749339775,0.2517865156510043
Col18a1,0.6665084928195151,0.7807486166023633,NA,-0.15646078744693565,0.9439087978970252,0.9733184295254776,-0.8229692802664507,0.713926585669118,NA
Slc19a1,0.018570662335367763,0.9145512274753137,0.9846012577708269,0.2737763473277389,0.09174195911144706,0.2133500700208574,0.2552056849923712,0.11745394144656339,0.24670488893923487
Kpnb1,-0.2926179512633935,0.10224634801637672,0.4508057318653468,-0.459936896508547,0.0060155001587663915,0.025192543441902446,-0.16731894524515348,0.317351102989296,0.5030589305486945
Npepps,0.09672955799980326,0.650217656042047,0.9211065399889874,0.26716052289823766,0.18072738097948843,0.3480128716281723,0.1704309648984344,0.3935435413657771,0.5812645402180145
Tbx21,-0.6069036826664388,1.7578714483225198e-5,0.0012915089631615638,-0.5179595217543521,8.96714363004462e-5,7.217221261270414e-4,0.08894416091208668,0.5009644306274241,0.6769898969625853
Mrpl10,-0.13558489360139447,0.32465818035691096,0.7526692137101506,0.18860336362203034,0.14378280831438356,0.295448192884562,0.3241882572234248,0.011993634993695771,0.04179410819506983
Cyp51,-0.23007958389145705,0.3763585971162522,0.7931639278023013,0.6861156244439311,0.0049300043982196595,0.021339927228437645,0.9161952083353881,1.7311532460490982e-4,0.0012009332343799165
Tcf25,0.03041672971562647,0.871264065323768,0.9769015397325291,0.12731205322959993,0.46840478415159287,0.6587080151381427,0.09689532351397345,0.5811583387176187,0.7400993245482018
Tubb6,0.6105290335616778,0.2420926237691092,0.6724185889809945,0.9800530488628848,0.045555083044024405,0.12593193454972093,0.36952401530120704,0.4555033853977504,0.6352593896052321
Def8,-0.030280097966981584,0.9162122873929862,0.9846012577708269,0.7503257490171896,0.0055527275958011475,0.023630087317428352,0.7806058469841712,0.003964906117523236,0.016818681375802162
Nkx2-1,-0.1183850209369351,0.8823872443487959,0.9783410374300675,0.019854524110325875,0.9789314425739932,0.9903182227642949,0.138239545047261,0.854026722265435,0.9198395070817439
Pax9,0.4455221562758137,0.7292772092138886,NA,-0.467493016248938,0.6823137276072362,0.8208657496515742,-0.9130151725247517,0.4450997234759291,NA
Col1a1,-1.6888207111691014,0.1473437371501134,0.537921044512081,0.19339533846596876,0.8593331865509386,0.9305980035207094,1.8822160496350702,0.08499048932911406,0.19387658664795174
Itga3,0.6514816115812808,0.2906641500318609,0.7226827627065318,1.5831430036165255,0.007267112657812004,0.02944314572079599,0.9316613920352446,0.12230622015049471,0.25475386742004186
Foxm1,-0.6758943479219045,0.07130596057526177,0.3807203380614194,2.2243717457923906,3.8313425234460665e-10,1.0592952569453662e-8,2.9002660937142952,2.905945065219462e-16,1.653621120446313e-14
Itfg2,0.2357984157205617,0.18778741592106035,0.601453798183394,0.3340532201532205,0.04646200729925165,0.12784013929041566,0.09825480443265874,0.5592669132162926,0.7225123905875347
Nrip2,0.029920293598966977,0.9175942725935486,0.9846012577708269,-0.2632778540183515,0.3252932008738097,0.522452083088765,-0.2931981476173185,0.2763119450395194,0.4568335646319952
Tulp3,0.6098640250627485,0.0226620464693555,0.20620280754153777,-0.3607614092463126,0.14210118267277433,0.2932940430680985,-0.9706254343090611,9.959743445195843e-5,7.567053035337259e-4
Gtf2h4,0.03255645920055484,0.9145840838801004,0.9846012577708269,0.5665386678956821,0.04708067107255251,0.1292122093958105,0.5339822086951272,0.061246979169209716,0.15175680709432443
Tubb5,-0.21156714326665907,0.3290723866371127,0.7571656891550711,0.9510904981360199,2.7406169608132437e-6,3.286539054212187e-5,1.162657641402679,9.890244156584725e-9,2.0252605231292835e-7
Ell2,0.2348226695018646,0.4861548715969057,0.8537915119202014,-0.6797293960722395,0.026775481324306634,0.08310975803989563,-0.9145520655741041,0.003331997445853072,0.0145965743045619
Jup,-1.9827415892267197,1.2358537677352885e-7,2.2910716998841517e-5,-2.6222560928050864,8.204197809034827e-14,4.0754145501621546e-12,-0.6395145035783666,0.05840979578104551,0.14661603652166413
Fkbp10,-1.784139949215621,4.2052167912524105e-5,0.0025885625985690034,-2.2779505785432788,2.2776924032343826e-8,4.3182155657510265e-7,-0.49381062932765774,0.21989960969163422,0.38950984331826793
Klhl10,-0.2344989765448165,0.7770880159556707,0.9548484198610765,0.12703885700226314,0.8701313198438245,0.9351683790591114,0.3615378335470796,0.642751827016294,0.784850599662988
Nom1,0.05832283270147057,0.7512990594255473,0.9481485715524024,-0.27466282060898883,0.11021367770159962,0.24305616072154834,-0.33298565331045943,0.05316104858410407,0.13635582552741896
