Gene,effector_vs_all_log2FoldChange,effector_vs_all_pvalue,effector_vs_all_padj,intermediate_vs_all_log2FoldChange,intermediate_vs_all_pvalue,intermediate_vs_all_padj,memory_vs_all_log2FoldChange,memory_vs_all_pvalue,memory_vs_all_padj
AW549877,0.7984299931977321,3.643210202832305e-11,8.293742565939463e-10,-0.9104395571734611,3.807831386378123e-12,4.662044899747515e-10,0.11200956397572909,0.38784971856719513,0.6947382742606794
Agrn,0.7692646788073086,0.0175967928473273,0.05133759007534862,-0.009586240920681836,0.9781328046039469,0.9915634341843221,-0.7596784378866268,0.030942938917493862,0.15301165391885194
Mvk,-0.9280562143686498,9.623102690407744e-6,7.840268658542298e-5,0.18521301391799846,0.39564118363341305,0.6598546352371489,0.742843200450652,5.597434543427726e-4,0.0073845672591004346
Mfsd9,0.47619994674619903,0.11069805787053784,0.2243767852481679,-0.0812131456692322,0.8020935135744734,0.915843090851093,-0.3949868010769668,0.224550557151037,0.5261698560747005
Tango6,0.012354598558063451,0.9457474636273348,0.9712939419076425,-0.03328795838984608,0.8644117498494197,0.9397146261909128,0.020933359831782627,0.9142427962560935,0.9719967103833217
Tnfrsf18,-0.21069227557694653,0.15320173438661674,0.2871691016186049,-0.3833808031775976,0.015460671511494564,0.08435016888850139,0.5940730787545435,1.6632432931829776e-4,0.002772599666657066
Pigs,0.2769068102898474,0.013648515539510839,0.04163575760358866,-0.2651728663045834,0.02785602774212389,0.12657180961719294,-0.011733943985262747,0.922385914988689,0.9751509311248993
S100a10,-0.02421851237528302,0.7672864267408053,0.8616462091944507,0.5922463603942967,1.4705315938286563e-11,1.5989717309399844e-9,-0.568027848019015,9.755202301871421e-11,9.9789875983591e-9
Znrf3,1.4661203547519384,5.726590027132578e-13,1.6494788894872548e-11,-0.966390560062313,1.0738572084478881e-5,2.529909959720638e-4,-0.49972979468962586,0.022476679342298887,0.12263825041329071
Dcaf17,0.45952648312570565,3.3388437705520793e-7,3.7550988696303232e-6,-0.4083662810386005,2.9106557796750506e-5,6.034371562422315e-4,-0.05116020208710582,0.5979018501673652,0.8341487828421913
Spidr,0.5849672012258764,9.492247614530546e-5,5.912602557887233e-4,-0.24095640775951593,0.13620297683167382,0.35743798932585585,-0.3440107934663599,0.03329537879336255,0.1611868020059994
Mettl8,0.3459099071124374,0.06912240368344219,0.15381902675351514,-0.3383878567977107,0.09862340193295605,0.2928753393154189,-0.0075220503147266846,0.9705211059695016,0.9912282719240799
Arhgef11,-0.6163720464352528,0.15600444848660977,0.29103898577292714,-0.7590526442568358,0.10075762757212621,0.29649196273971645,1.3754246906920886,0.0016943111251438324,0.017690304477067903
Rapgef5,-5.614864049346888,1.6302387390572627e-5,1.2339398922243312e-4,2.3154277349097048,0.0260813427697942,NA,3.2994363144371834,0.0012999258856110666,0.014418963172111283
Zbed3,-0.1609418964222306,0.34549626750003487,0.5149248089618688,0.09827702410174444,0.5898031351836688,0.8017087830165522,0.06266487232048618,0.7304473626521775,0.8955843029703314
Tlk1,-0.22243799608573728,0.10469518857561812,0.2145395171589585,0.11170475837328671,0.44650557676368324,0.6995883930973912,0.11073323771245122,0.4500609132324099,0.7409384701965628
Acacb,-0.9991470146949714,0.040632822391132264,0.10089780262779288,0.7217386791774978,0.16014132556308788,0.39424279151052144,0.27740833551747396,0.5939876103436869,0.8323517025236945
Wdr41,-0.17501138446674008,0.11790091895634458,0.23598747764299624,-0.05013796864774082,0.675797394632742,0.8505725828998304,0.22514935311448028,0.05821531051931458,0.2348991801700579
Ncapg2,-2.6935061494821597,1.0215961874259622e-23,9.338223109144664e-22,1.582230720565101,2.7385611889457647e-8,1.3736092879650869e-6,1.11127542891706,9.538454451502905e-5,0.0017389565243530788
Mat2b,0.5857228167731289,2.51320512757388e-6,2.3305684816570203e-5,-0.2971649667409787,0.0261053458493541,0.12102326255563711,-0.28855785003215145,0.03071591251391541,0.15223275452441243
Igsf3,-1.3868055430160893,0.04778186013986687,0.11486110375229502,-0.13627954481029186,0.8546633533901589,0.9362805144436264,1.5230850878263806,0.031964283257907865,0.15662876912422816
Csgalnact2,0.8236463506275157,3.1668259072018433e-6,2.8611625291693506e-5,-0.22808002337838573,0.23066066620156936,0.48799784005061864,-0.59556632724913,0.001768461757776152,0.01826854362985742
Tbca,0.07092583729156673,0.5657748154319415,0.7140278362907636,0.10984849207434859,0.4068667687414543,0.6691032667541906,-0.18077432936591534,0.17262333013345652,0.45329147840799733
Dstyk,0.4592311624290435,0.14937405672474477,0.2819089561484766,-1.121712144351717,0.0013546829654735727,0.013767297666763777,0.6624809819226729,0.052381187800290524,0.2192567564568417
Wdr60,-1.5123004183423612,0.1354947153941447,0.26147386051287125,0.6759709872743311,0.49565887662994235,NA,0.8363294310680297,0.39494518438927745,0.7007554445618525
Wdr11,0.21633072843663034,0.13565392672546076,0.2616235670322686,-0.4341013420887629,0.005436871892437716,0.03965840758961875,0.21777061365213254,0.16078182430954802,0.43450525403413254
Zfp386,0.457679340397926,0.003399736545451014,0.012948486383567255,-0.46011290114894493,0.0062032442741624914,0.04390270606233618,0.002433560751018919,0.98842563696659,0.9968216050853738
Myo3b,-0.057184015507822955,0.7742517254516865,0.866632947507526,-0.41232027055723536,0.05423857232608669,0.19750715716588335,0.4695042860650583,0.025758981664065622,0.13482648428655733
Tmcc2,-0.9693794014550189,0.14244319466660355,0.27149066762200735,0.9870293466803491,0.14325070933652068,0.3690200926894566,-0.017649945225330567,0.979504671711228,0.9944491481989562
Abhd14b,0.3886025280841251,0.13324636507234322,0.2581081064586551,-0.28514026633016903,0.30755865344629285,0.5758573020883035,-0.10346226175395608,0.7104844558307404,0.8870859733810856
Svop,-0.48589643847864616,0.6990550081719071,NA,0.7687474019329215,0.5542466415280436,NA,-0.2828509634542754,0.8319854618081379,NA
Hnrnpf,-0.08912030052825283,0.401077401861327,0.5695997297051227,0.030549056341449613,0.7883709883132153,0.9113748900383999,0.058571244186801937,0.6067727530533238,0.8380495572324977
Arsb,-0.8553247425994095,6.019734339699613e-10,1.147335749255939e-8,0.8181947286977013,3.02838641071376e-8,1.5092429583393672e-6,0.03713001390170822,0.80171407804495,0.9249438951751427
4933440N22Rik,-1.0091351556835941,0.002796145551295802,0.011008790606682039,0.6080969499108867,0.08043350131506127,0.25818755407677285,0.40103820577270766,0.2493928338144231,0.5578879884730069
Dao,-0.18886810728259823,0.8656725074299875,0.9236727200950303,0.17341065503359224,0.8829588451273971,NA,0.015457452249005998,0.9895456535694271,0.9968216050853738
Zfp239,0.06369437872423214,0.7869981662517184,0.875407971053584,-0.3594816795617024,0.1596655026959893,0.3936322976724176,0.2957873008374696,0.23900360310612975,0.5460802199294984
Kank3,0.1947838683459515,0.3469611435763591,0.5162491361443443,0.1643296557471681,0.462364762595161,0.7139668448628529,-0.3591135240931196,0.10895408253819301,0.34681604761430623
Uggt2,0.510569778192167,0.1009091888889067,0.20835415790407424,-0.31253470068725703,0.3532211616567661,0.6218860314175235,-0.19803507750490998,0.5557634166623708,0.8101555037412623
Inpp5f,0.23741606791736902,0.1901462666456978,0.3362278437844771,-0.16405227168167288,0.4000711832321804,0.6634005362138394,-0.07336379623569679,0.7061742128243953,0.8849908589902293
Fam212a,0.6815471427690912,0.035861636218704904,0.09155799061103372,0.06322357787780873,0.8576923355609316,0.937696756170282,-0.7447707206469,0.03929077575435887,0.18036379888278997
Csdc2,0.42435169945010814,0.7669808521811288,NA,-1.233452725344464,0.45482277908044827,NA,0.809101025894356,0.5879619140730858,NA
Ccdc115,0.2558913148614995,0.017362798532940815,0.05082043759453809,-0.157232679374801,0.1740091826973262,0.4132053729017601,-0.09865863548669919,0.3929691429592902,0.6995345849061942
Vwa1,1.2538506313379627,5.3787968530186226e-5,3.55071939641421e-4,1.0495132704379493,0.0015906270045897173,0.015594362732891245,-2.3033639017759113,1.303034565107824e-10,1.2971116807209703e-8
Bhmt2,0.16282061091587624,0.7085018432684076,0.8210975086183164,-0.22535789409217352,0.6324138218076647,0.8293330956639435,0.0625372831762973,0.8933969059529527,0.9623310047522736
Ssh1,0.4411097031542963,0.01959354247534404,0.055817762281485744,0.09555543645859552,0.6378485611532565,0.8330097785431673,-0.5366651396128925,0.00828954134044494,0.059594897121294774
Rassf4,-4.324758262041431,1.9277448605226576e-7,2.3001636346723832e-6,1.8780077138526805,0.032945724911559,0.14225036243814218,2.44675054818875,0.005434488360871656,0.04369814719340887
Ppig,0.10699715117474452,0.3383800296529322,0.5074001181170014,-0.11261286418558264,0.3486713854507724,0.6176929899024792,0.005615713010838122,0.9627219323035942,0.9887929538711527
Msantd2,0.7449234142828872,0.0016220954515932368,0.006975867045305912,0.04209317838942627,0.8692261938457886,0.9412673738170296,-0.7870165926723142,0.0023686245210937677,0.023080256735018248
Cox10,0.15675083753185065,0.2797336385221651,0.44485246474020146,-0.11682637030615747,0.4534785662251679,0.7058529999263499,-0.039924467225693164,0.7976896797739985,0.9238356128817552
Klhl23,-4.174514872040364,0.002736604678054832,0.010832746224487488,2.4836079083705798,0.04402952342092632,NA,1.6909069636697838,0.17172877281216786,0.45175496992029746
Dzip1,0.29772561307831924,0.19474611901551728,0.34213291510904176,-0.7992321510469605,0.0012975498784641164,0.013387925056561742,0.501506537968642,0.04122064603014478,0.18603444576201356
Gm9774,1.476309624887423,0.045426823493618956,0.1103249247270811,-0.6170119755468932,0.4387445172482422,0.694425742945126,-0.8592976493405298,0.28109767338490266,0.5924455654848743
Papd4,0.13356693012423004,0.24504536249056247,0.4042199350318495,-0.0759638173399286,0.538104864645496,0.7686717997586419,-0.0576031127843008,0.6402495865217195,0.8552281759576491
Armc5,-1.078364392617653,1.7433514914211876e-5,1.305764436467475e-4,0.6671580629763461,0.012745608620094655,0.07340054386438954,0.4112063296413062,0.12481168755455183,0.3753348379601352
Bend6,-0.18316035473139944,0.6373282038719699,0.7706784625114884,-0.09223558800770879,0.8246698694766471,0.9256075021119787,0.2753959427391082,0.5062335879228861,0.7795000241160988
Nfrkb,-0.3452690828561394,0.00331389384787108,0.012678138410945606,0.0560557296089888,0.6570616437981556,0.8420607438310391,0.2892133532471506,0.021633794829873074,0.11918996396835731
Cmklr1,0.2744796943170257,0.30062251608962376,0.46761961734737784,0.8860891384552241,0.0017997584137723738,0.01725304782721741,-1.1605688327722492,5.921154440849364e-5,0.0011695448230403705
Slc35f2,-0.8053711884743532,1.5786528746293168e-8,2.310714452766245e-7,0.10030539343339505,0.505653925465876,0.7438698351316524,0.7050657950409581,2.2987564784306394e-6,7.536781725354085e-5
Zfp451,-0.2718281341774384,0.22150367499084184,0.3748073140475937,0.18976229699830907,0.4265195794527428,0.6861633470285871,0.08206583717912934,0.7306168648963332,0.8956344439535234
Chchd7,0.5071714348113211,0.0028510312236758326,0.011189282673247801,-0.343342784157217,0.06039124050410666,0.21288220326419277,-0.16382865065410482,0.36968101413294885,0.679623438364036
Slc35e2,0.30446295119871397,0.001556341830014466,0.006733499209499921,-0.36465710704378834,4.900248021008046e-4,0.00617955851408387,0.06019415584507437,0.5606733165544725,0.8128514970492986
Tbc1d22b,0.5798490853697327,5.90219732592318e-5,3.8634916803522e-4,-0.18321174661626805,0.23872025143621542,0.4985772283161861,-0.39663733875346463,0.010772862547219805,0.07262045087621816
Kdm5b,-0.24736840533983587,0.14241008566421587,0.27145644161720306,-0.546658424662539,0.0026381325580017156,0.02311020769004732,0.7940268300023748,1.0252096912101504e-5,2.653127590842221e-4
0610010F05Rik,-0.4703401396578416,0.06786795512021755,0.15163016385257733,0.32367171284684293,0.24045364564111765,0.5013830945519295,0.14666842681099865,0.59479200672417,0.8327680487674882
Abhd14a,-0.13021262658533447,0.5605425078090045,0.7090889513800549,-0.02753689147740797,0.90852203536712,0.9597552904564415,0.15774951806274246,0.5090257943091303,0.7809492904967824
Fbxo38,0.5826105730064725,5.963232376325189e-6,5.085067646560785e-5,-0.4236713207311751,0.002223902270646524,0.020210085567669667,-0.15893925227529676,0.2503016837213401,0.5585639407461315
Zfand4,0.1125554144237265,0.5368491475473017,0.6886019437755552,0.39661175151478645,0.04182406628650206,0.16786845810243173,-0.5091671659385136,0.009649418661841346,0.06708643450613506
Bag2,-1.1594050249890508,1.2564358361788057e-4,7.579227084504877e-4,0.6366309262168027,0.04366676288897846,0.1721897178538608,0.522774098772248,0.0973430137990043,0.3241683333507993
Sgsm1,0.0047527101837473934,0.9941326477692765,0.9965651347561764,-0.3175264727192669,0.6517181222505741,0.8399791653199254,0.3127737625355198,0.6488547107821634,0.8584108232955904
Ammecr1,0.7460058543811727,0.00464948683718034,0.01687947440221337,-0.12824268497114893,0.652233162754178,0.8399791653199254,-0.6177631694100237,0.03053801440826458,0.1516083911682617
Lyn,-3.2572838284203423,1.8890148576066433e-6,1.803068203989378e-5,1.7989233762617736,0.013312161683826106,0.07590421782978077,1.4583604521585676,0.044804380741759034,0.1972293343205071
Rabif,0.26511472957046217,0.026699810456206494,0.07194372148193645,-0.09054171135110131,0.48107273016387453,0.7279291437639241,-0.17457301821936086,0.1741548081707645,0.45532617706609824
Adrbk2,-3.5754489974467623,1.982394357594729e-7,2.35636509237455e-6,1.874007383191639,0.00721255863123691,0.04869651504867682,1.7014416142551234,0.014611021258701043,0.09049602354513404
Pm20d1,0.8376712897118332,0.049391510911314246,0.1179235487056378,-0.260333318402586,0.5811136985578713,0.7972322015056177,-0.5773379713092472,0.21852076872490792,0.5191164566861541
Ccr8,-0.8693233769460347,0.26697762014556714,0.4305617335066551,-1.0933358621724882,0.1946742639500343,0.44237076738722914,1.9626592391185234,0.017425721744947928,0.1022091211822858
Trem1,-4.010293264617904,0.008828926481170445,NA,2.4039055842641357,0.08022564995569792,NA,1.6063876803537689,0.24835756566163966,NA
Slc26a9,-0.8440403807991665,0.3478096245528282,0.5170821702338786,0.021259594634188004,0.9824093372885602,NA,0.8227807861649784,0.3704285908291309,0.6805693069763394
Nxt2,0.30169925309306383,0.262380078592329,0.42591297345838236,0.13537857719323146,0.640534619943772,0.8344707212702183,-0.43707783028629466,0.13174356028327475,0.38864239369640907
Sestd1,-0.6346669026682933,0.38847611443859503,0.5577966101321644,-0.7847049578025449,0.30852412014786507,0.576799512345696,1.4193718604708385,0.05357533890457081,0.22184824807565126
Pelo,1.7782708761883053,4.072150042920288e-17,1.847003548581263e-15,-0.6433698669139536,0.005927334010733513,0.04237430645190593,-1.1349010092743512,1.4724284646536568e-6,5.180332568327449e-5
Itga1,0.5004621038084178,0.08825873088930779,0.18688697304238558,-0.4980745125222113,0.11397845442710709,0.3199586546104149,-0.002387591286207146,0.9939506981518447,0.9982811414595458
Stab1,0.14729511737810452,0.8282290215352643,0.902042648579589,0.6257914039073917,0.3887666885780049,0.6540012161310612,-0.7730865212854959,0.30376270163478564,0.6168199504684103
Hsd3b7,-1.0325210519995551,0.015119056013868792,0.04537996440684759,-0.3714030672865695,0.4098888022491211,0.6721536581071065,1.4039241192861247,0.0016821487283131815,0.017594773564207127
Mkl1,-0.10035471156373088,0.6281984011945299,0.7642741486762359,0.11657623792263601,0.5999009822162684,0.8081059744303094,-0.01622152635890512,0.9418118228437177,0.9816413041570943
Gm5617,-0.32535811522255753,0.10118862245434344,0.20878675111044767,-0.09325068729843675,0.6604626845415218,0.8441869528924062,0.4186088025209949,0.04622715657163369,0.2014175038883418
Ttc19,0.5638304864726932,0.016905810118561775,0.04968577658860774,-0.41576522633106766,0.10337251597857265,0.3007632927085353,-0.14806526014162547,0.5606912295571218,0.8128514970492986
Ehbp1,-0.09197861404453979,0.9267336781007163,0.9601203132396018,0.19271333397345697,0.8605439075061238,0.9386839927726804,-0.10073471992891718,0.9253310498168198,0.9760264896321904
Sgsm3,0.15991476443411903,0.33462786598643074,0.5037130605791373,0.021305459251143903,0.9054023977928286,0.958393626698265,-0.18122022368526294,0.3122616624248258,0.6257376559170705
Tmem183a,0.23227595565995768,0.048354663821224685,0.11589594073860354,0.012084974267450492,0.9238194324437831,0.9673060501793915,-0.24436092992740818,0.05320118602397527,0.22108272750001107
S100a14,0.8034142444003095,0.416171131539786,0.5841476134802638,1.7437571052116676,0.09800185495780588,NA,-2.547171349611977,0.028155527742953098,0.14305439567426542
Setd1a,-0.033874338340702824,0.8873941505407151,0.9369656744387241,0.2529427716942036,0.32557778831685424,0.5939221567453907,-0.21906843335350076,0.39492989183322613,0.7007554445618525
S100a13,0.3869532033932795,3.592984125275113e-4,0.001892178235991444,0.2539247843298999,0.029034597744329517,0.13029118624143712,-0.6408779877231782,3.813492082912847e-8,2.0386608680641416e-6
